datetime,open,high,low,close,volumn,openinterest
2019-01-08,51.474,51.5108,50.6934,51.2445,559920.92,0.0
2019-01-09,51.6118,52.8975,51.3914,52.3006,819146.13,0.0
2019-01-10,52.2271,53.0995,51.9332,52.8057,673282.23,0.0
2019-01-11,53.2648,53.5312,52.8057,53.3291,457569.73,0.0
2019-01-14,53.0261,53.2189,52.2546,52.4567,475326.51,0.0
2019-01-15,52.5853,53.8985,52.4016,53.8067,586264.87,0.0
2019-01-16,53.6506,54.1465,53.274,53.9444,404111.83,0.0
2019-01-17,54.2291,54.9179,53.7791,53.9352,535050.39,0.0
2019-01-18,54.3944,55.1199,53.8985,55.0281,561756.65,0.0
2019-01-21,55.0373,56.1209,54.9638,55.8271,559842.77,0.0
2019-01-22,55.6526,55.6893,54.8628,55.1658,419507.61,0.0
2019-01-23,54.9363,55.4689,54.5965,54.6332,374932.63,0.0
2019-01-24,54.7434,55.5791,54.3852,55.4965,449406.18,0.0
2019-01-25,55.5607,56.7362,55.4965,56.2862,672459.11,0.0
2019-01-28,56.7546,57.3148,56.2036,56.4975,581648.84,0.0
2019-01-29,56.3689,56.8464,56.0016,56.6169,395192.94,0.0
2019-01-30,55.9097,56.8097,55.8179,56.2495,310003.23,0.0
2019-01-31,56.7546,58.0311,56.525,57.8383,692265.32,0.0
2019-02-01,58.3158,58.573,57.7189,58.0495,437924.7,0.0
2019-02-11,57.7464,59.2434,57.7464,59.1332,541815.51,0.0
2019-02-12,59.1423,59.1607,58.4903,59.023,385193.06,0.0
2019-02-13,59.3811,60.0607,58.8026,59.7117,578658.13,0.0
2019-02-14,59.5832,60.0607,59.4913,59.7852,396202.77,0.0
2019-02-15,59.5097,59.7025,58.0587,58.0862,534011.48,0.0
2019-02-18,58.6832,60.0791,58.573,59.9597,721361.06,0.0
2019-02-19,60.226,61.778,59.9505,60.3178,785951.46,0.0
2019-02-20,60.8872,60.9607,59.8678,60.5015,393508.82,0.0
2019-02-21,60.428,61.2362,59.776,60.0515,543694.01,0.0
2019-02-22,60.024,61.5944,59.5097,61.5484,762218.88,0.0
2019-02-25,62.6505,67.0402,62.577,67.0402,2222382.4,0.0
2019-02-26,65.8556,66.6729,64.2117,64.2943,1555638.81,0.0
2019-02-27,64.5607,65.5984,63.3576,64.2668,1017663.58,0.0
2019-02-28,64.2668,65.1576,63.7433,64.2943,598889.7,0.0
